Stats	Cluster	Marker	Method	p_val_adj
0.952742608	12: CD4 Treg/Tfh	ICOS	FindMarkers	0
0.919465315	12: CD4 Treg/Tfh	FYB1	FindMarkers	0
0.901595317	12: CD4 Treg/Tfh	CCR7	FindMarkers	0
0.89509037	12: CD4 Treg/Tfh	LAT	FindMarkers	0
0.893538382	12: CD4 Treg/Tfh	IL32	FindMarkers	0
0.893494792	12: CD4 Treg/Tfh	PASK	FindMarkers	0
0.885383588	12: CD4 Treg/Tfh	BATF	FindMarkers	0
0.873334487	12: CD4 Treg/Tfh	CORO1B	FindMarkers	0
0.843002773	12: CD4 Treg/Tfh	PBXIP1	FindMarkers	0
0.839825567	12: CD4 Treg/Tfh	CD28	FindMarkers	0
0.818264596	12: CD4 Treg/Tfh	CD3D	FindMarkers	0
0.811723158	12: CD4 Treg/Tfh	LEF1	FindMarkers	0
0.805232422	12: CD4 Treg/Tfh	TCF7	FindMarkers	0
0.772624431	12: CD4 Treg/Tfh	CD3E	FindMarkers	0
0.76362168	12: CD4 Treg/Tfh	CD5	FindMarkers	0
0.749012059	12: CD4 Treg/Tfh	TMSB10	FindMarkers	0
0.747410352	12: CD4 Treg/Tfh	CD2	FindMarkers	0
0.741062021	12: CD4 Treg/Tfh	LDHB	FindMarkers	0
0.737505221	12: CD4 Treg/Tfh	TNFRSF1B	FindMarkers	0
0.728864213	12: CD4 Treg/Tfh	GBP5	FindMarkers	0
0.719561233	12: CD4 Treg/Tfh	ITM2A	FindMarkers	0
0.715863601	12: CD4 Treg/Tfh	LCK	FindMarkers	0
0.714996252	12: CD4 Treg/Tfh	IFITM1	FindMarkers	0
0.706213061	12: CD4 Treg/Tfh	TIGIT	FindMarkers	0
0.705221398	12: CD4 Treg/Tfh	PTPRC	FindMarkers	0
0.702535066	12: CD4 Treg/Tfh	GIMAP7	FindMarkers	0
0.700379957	12: CD4 Treg/Tfh	GIMAP4	FindMarkers	0
0.697231468	12: CD4 Treg/Tfh	HLA-A	FindMarkers	0
0.692452619	12: CD4 Treg/Tfh	CD6	FindMarkers	0
0.689661879	12: CD4 Treg/Tfh	GBP2	FindMarkers	0
0.67724974	12: CD4 Treg/Tfh	SELL	FindMarkers	0
0.669615168	12: CD4 Treg/Tfh	UCP2	FindMarkers	0
0.66305542	12: CD4 Treg/Tfh	JUNB	FindMarkers	0
0.659364827	12: CD4 Treg/Tfh	CD247	FindMarkers	0
0.649750182	12: CD4 Treg/Tfh	SLC2A3	FindMarkers	0
0.649736421	12: CD4 Treg/Tfh	AES	FindMarkers	0
0.642844445	12: CD4 Treg/Tfh	CD40LG	FindMarkers	0
0.642105761	12: CD4 Treg/Tfh	CD4	FindMarkers	0
0.640490757	12: CD4 Treg/Tfh	FXYD5	FindMarkers	0
0.635452959	12: CD4 Treg/Tfh	LBH	FindMarkers	0
0.631029701	12: CD4 Treg/Tfh	SARAF	FindMarkers	0
0.624934136	12: CD4 Treg/Tfh	TRAF3IP3	FindMarkers	0
0.623479046	12: CD4 Treg/Tfh	ARHGDIB	FindMarkers	0
0.61661549	12: CD4 Treg/Tfh	LIMD2	FindMarkers	0
0.616416518	12: CD4 Treg/Tfh	LINC00861	FindMarkers	0
0.615318804	12: CD4 Treg/Tfh	KLRB1	FindMarkers	0
0.611231798	12: CD4 Treg/Tfh	FLT3LG	FindMarkers	0
0.602329082	12: CD4 Treg/Tfh	FCMR	FindMarkers	0
0.599523852	12: CD4 Treg/Tfh	GMFG	FindMarkers	0
0.596933007	12: CD4 Treg/Tfh	LEPROTL1	FindMarkers	0
0.589128875	12: CD4 Treg/Tfh	PFN1	FindMarkers	0
0.576359108	12: CD4 Treg/Tfh	DGKA	FindMarkers	0
0.574616563	12: CD4 Treg/Tfh	SOD1	FindMarkers	0
0.570702549	12: CD4 Treg/Tfh	KIAA1551	FindMarkers	0
0.569559586	12: CD4 Treg/Tfh	SEPT6	FindMarkers	0
0.568331235	12: CD4 Treg/Tfh	TMEM173	FindMarkers	0
0.564431888	12: CD4 Treg/Tfh	PIK3IP1	FindMarkers	0
0.562955965	12: CD4 Treg/Tfh	SIRPG	FindMarkers	0
0.560361662	12: CD4 Treg/Tfh	EML4	FindMarkers	0
0.559942537	12: CD4 Treg/Tfh	STAT3	FindMarkers	0
0.558763784	12: CD4 Treg/Tfh	TNIK	FindMarkers	0
0.557945509	12: CD4 Treg/Tfh	ITGB2	FindMarkers	0
0.554307119	12: CD4 Treg/Tfh	SKAP1	FindMarkers	0
0.551199882	12: CD4 Treg/Tfh	ZAP70	FindMarkers	0
0.549185126	12: CD4 Treg/Tfh	DENND2D	FindMarkers	0
0.548700426	12: CD4 Treg/Tfh	YWHAB	FindMarkers	0
0.54778544	12: CD4 Treg/Tfh	TRBC2	FindMarkers	0
0.545316493	12: CD4 Treg/Tfh	TRAC	FindMarkers	0
0.545106139	12: CD4 Treg/Tfh	EVL	FindMarkers	0
0.544100291	12: CD4 Treg/Tfh	TRBC1	FindMarkers	0
0.539349672	12: CD4 Treg/Tfh	CNN2	FindMarkers	0
0.53923276	12: CD4 Treg/Tfh	ACTG1	FindMarkers	0
0.538432842	12: CD4 Treg/Tfh	ITK	FindMarkers	0
0.53622206	12: CD4 Treg/Tfh	CD3G	FindMarkers	0
0.535192115	12: CD4 Treg/Tfh	LAPTM5	FindMarkers	0
0.533481491	12: CD4 Treg/Tfh	TNFRSF25	FindMarkers	0
0.532609995	12: CD4 Treg/Tfh	SRGN	FindMarkers	0
0.530082006	12: CD4 Treg/Tfh	SLFN5	FindMarkers	0
0.523748031	12: CD4 Treg/Tfh	RPL41	FindMarkers	0
0.521010202	12: CD4 Treg/Tfh	GPRIN3	FindMarkers	0
0.519497288	12: CD4 Treg/Tfh	SAMHD1	FindMarkers	0
0.516572135	12: CD4 Treg/Tfh	LCP2	FindMarkers	0
0.512628016	12: CD4 Treg/Tfh	CORO1A	FindMarkers	0
0.511383698	12: CD4 Treg/Tfh	C12orf57	FindMarkers	0
0.509404114	12: CD4 Treg/Tfh	GSTK1	FindMarkers	0
0.508078806	12: CD4 Treg/Tfh	HINT1	FindMarkers	0
0.507787178	12: CD4 Treg/Tfh	SH2D1A	FindMarkers	0
0.505846158	12: CD4 Treg/Tfh	MCUB	FindMarkers	0
0.505518854	12: CD4 Treg/Tfh	ETS1	FindMarkers	0
0.504227134	12: CD4 Treg/Tfh	CSK	FindMarkers	0
0.500106026	12: CD4 Treg/Tfh	ACTB	FindMarkers	0
0.499067617	12: CD4 Treg/Tfh	HLA-E	FindMarkers	0
0.49633464	12: CD4 Treg/Tfh	SLA	FindMarkers	0
0.493718783	12: CD4 Treg/Tfh	SEPT1	FindMarkers	0
0.49018343	12: CD4 Treg/Tfh	FKBP5	FindMarkers	0
0.489694048	12: CD4 Treg/Tfh	SIT1	FindMarkers	0
0.483622393	12: CD4 Treg/Tfh	SEPT9	FindMarkers	0
0.482595971	12: CD4 Treg/Tfh	CLEC2D	FindMarkers	0
0.481867855	12: CD4 Treg/Tfh	TBC1D10C	FindMarkers	0
0.477483909	12: CD4 Treg/Tfh	CD52	FindMarkers	0
0.474357439	12: CD4 Treg/Tfh	JAK3	FindMarkers	0
0.473492902	12: CD4 Treg/Tfh	CEMIP2	FindMarkers	0
0.472731193	12: CD4 Treg/Tfh	TRAT1	FindMarkers	0
0.472049253	12: CD4 Treg/Tfh	MALAT1	FindMarkers	0
0.471414293	12: CD4 Treg/Tfh	BTG1	FindMarkers	0
0.470148247	12: CD4 Treg/Tfh	B2M	FindMarkers	0
0.467191703	12: CD4 Treg/Tfh	RPS27	FindMarkers	0
0.464308997	12: CD4 Treg/Tfh	INPP4B	FindMarkers	0
0.46196569	12: CD4 Treg/Tfh	RAC2	FindMarkers	0
0.461673426	12: CD4 Treg/Tfh	GPSM3	FindMarkers	0
0.456116794	12: CD4 Treg/Tfh	HLA-B	FindMarkers	0
0.454218888	12: CD4 Treg/Tfh	ARL4C	FindMarkers	0
0.452281569	12: CD4 Treg/Tfh	TMSB4X	FindMarkers	0
0.442957314	12: CD4 Treg/Tfh	RPL28	FindMarkers	0
0.438159642	12: CD4 Treg/Tfh	RPS12	FindMarkers	0
0.431158368	12: CD4 Treg/Tfh	HNRNPA1	FindMarkers	0
0.430666496	12: CD4 Treg/Tfh	RPS3A	FindMarkers	0
0.425589644	12: CD4 Treg/Tfh	RPL30	FindMarkers	0
0.425268626	12: CD4 Treg/Tfh	RPL37	FindMarkers	0
0.425057765	12: CD4 Treg/Tfh	EIF3F	FindMarkers	0
0.421886996	12: CD4 Treg/Tfh	DAZAP2	FindMarkers	0
0.421501223	12: CD4 Treg/Tfh	PRKCH	FindMarkers	0
0.420225905	12: CD4 Treg/Tfh	RPL4	FindMarkers	0
0.417563457	12: CD4 Treg/Tfh	UQCRB	FindMarkers	0
0.412938738	12: CD4 Treg/Tfh	COTL1	FindMarkers	0
0.412092752	12: CD4 Treg/Tfh	BCL11B	FindMarkers	0
0.409552919	12: CD4 Treg/Tfh	RGS10	FindMarkers	0
0.408766023	12: CD4 Treg/Tfh	RPL22	FindMarkers	0
0.407426809	12: CD4 Treg/Tfh	EEF1D	FindMarkers	0
0.407254215	12: CD4 Treg/Tfh	RPL9	FindMarkers	0
0.406957922	12: CD4 Treg/Tfh	RPL36	FindMarkers	0
0.406551416	12: CD4 Treg/Tfh	PABPC1	FindMarkers	0
0.406121447	12: CD4 Treg/Tfh	RPL32	FindMarkers	0
0.400843115	12: CD4 Treg/Tfh	COX7C	FindMarkers	0
0.400589316	12: CD4 Treg/Tfh	SUMO2	FindMarkers	0
0.400294296	12: CD4 Treg/Tfh	BTF3	FindMarkers	0
0.399378127	12: CD4 Treg/Tfh	RACK1	FindMarkers	0
0.39908017	12: CD4 Treg/Tfh	RPL13	FindMarkers	0
0.398697713	12: CD4 Treg/Tfh	CD7	FindMarkers	0
0.398145426	12: CD4 Treg/Tfh	RPL19	FindMarkers	0
0.395584086	12: CD4 Treg/Tfh	NPM1	FindMarkers	0
0.39552209	12: CD4 Treg/Tfh	RPS15A	FindMarkers	0
0.394689348	12: CD4 Treg/Tfh	DDX5	FindMarkers	0
0.394685837	12: CD4 Treg/Tfh	RPS6	FindMarkers	0
0.389637365	12: CD4 Treg/Tfh	CCNI	FindMarkers	0
0.388560075	12: CD4 Treg/Tfh	EEF1A1	FindMarkers	0
0.387097069	12: CD4 Treg/Tfh	RPL11	FindMarkers	0
0.386074145	12: CD4 Treg/Tfh	YWHAZ	FindMarkers	0
0.383706632	12: CD4 Treg/Tfh	RPS13	FindMarkers	0
0.381251597	12: CD4 Treg/Tfh	PCBP1	FindMarkers	0
0.38042068	12: CD4 Treg/Tfh	RPS28	FindMarkers	0
0.379827487	12: CD4 Treg/Tfh	RPS29	FindMarkers	0
0.376774915	12: CD4 Treg/Tfh	HSPA8	FindMarkers	0
0.369492318	12: CD4 Treg/Tfh	CALM1	FindMarkers	0
0.368641733	12: CD4 Treg/Tfh	RPS25	FindMarkers	0
0.367430668	12: CD4 Treg/Tfh	CFL1	FindMarkers	0
0.365692977	12: CD4 Treg/Tfh	RPL10A	FindMarkers	0
0.362040501	12: CD4 Treg/Tfh	NACA	FindMarkers	0
0.361577386	12: CD4 Treg/Tfh	RPL7	FindMarkers	0
0.359106095	12: CD4 Treg/Tfh	RPS3	FindMarkers	0
0.357273947	12: CD4 Treg/Tfh	RPL21	FindMarkers	0
0.356550368	12: CD4 Treg/Tfh	RPL14	FindMarkers	0
0.356445897	12: CD4 Treg/Tfh	ATP5F1E	FindMarkers	0
0.355679669	12: CD4 Treg/Tfh	RPL34	FindMarkers	0
0.355565349	12: CD4 Treg/Tfh	RPS8	FindMarkers	0
0.354933238	12: CD4 Treg/Tfh	TPT1	FindMarkers	0
0.354623875	12: CD4 Treg/Tfh	UBA52	FindMarkers	0
0.354248933	12: CD4 Treg/Tfh	PNRC1	FindMarkers	0
0.352657115	12: CD4 Treg/Tfh	RPS15	FindMarkers	0
0.351611582	12: CD4 Treg/Tfh	MYL6	FindMarkers	0
0.35108545	12: CD4 Treg/Tfh	RPS9	FindMarkers	0
0.350637373	12: CD4 Treg/Tfh	RPS4X	FindMarkers	0
0.350150519	12: CD4 Treg/Tfh	RPL24	FindMarkers	0
0.347440405	12: CD4 Treg/Tfh	RPL18A	FindMarkers	0
0.345645694	12: CD4 Treg/Tfh	RPL29	FindMarkers	0
0.345351326	12: CD4 Treg/Tfh	RPL13A	FindMarkers	0
0.343582498	12: CD4 Treg/Tfh	RPL6	FindMarkers	0
0.342759308	12: CD4 Treg/Tfh	TMA7	FindMarkers	0
0.339861661	12: CD4 Treg/Tfh	RPSA	FindMarkers	0
0.338503922	12: CD4 Treg/Tfh	RPS2	FindMarkers	0
0.337332801	12: CD4 Treg/Tfh	RPS16	FindMarkers	0
0.337028106	12: CD4 Treg/Tfh	RPS27A	FindMarkers	0
0.335548155	12: CD4 Treg/Tfh	RPL35A	FindMarkers	0
0.331342527	12: CD4 Treg/Tfh	PFDN5	FindMarkers	0
0.321453845	12: CD4 Treg/Tfh	EIF1	FindMarkers	0
0.320803896	12: CD4 Treg/Tfh	RPL15	FindMarkers	0
0.319628804	12: CD4 Treg/Tfh	RPL39	FindMarkers	0
0.318862502	12: CD4 Treg/Tfh	RPS23	FindMarkers	0
0.317200766	12: CD4 Treg/Tfh	RPL5	FindMarkers	0
0.31527308	12: CD4 Treg/Tfh	EEF2	FindMarkers	0
0.312056733	12: CD4 Treg/Tfh	COX4I1	FindMarkers	0
0.311825419	12: CD4 Treg/Tfh	RPS24	FindMarkers	0
0.306729018	12: CD4 Treg/Tfh	RPL12	FindMarkers	0
0.305455851	12: CD4 Treg/Tfh	ATP5MC2	FindMarkers	0
0.29713939	12: CD4 Treg/Tfh	RPS7	FindMarkers	0
0.284708769	12: CD4 Treg/Tfh	RPL18	FindMarkers	0
0.306809066	12: CD4 Treg/Tfh	RPS14	FindMarkers	9.06E-303
0.521414649	12: CD4 Treg/Tfh	RORA	FindMarkers	1.34E-302
0.477286532	12: CD4 Treg/Tfh	SF1	FindMarkers	5.19E-302
1.1367317	12: CD4 Treg/Tfh	TNFRSF4	FindMarkers	7.78E-302
0.309732501	12: CD4 Treg/Tfh	PPIA	FindMarkers	3.44E-301
0.268940387	12: CD4 Treg/Tfh	RPL10	FindMarkers	4.85E-301
0.462844151	12: CD4 Treg/Tfh	PHTF2	FindMarkers	7.29E-300
0.666453146	12: CD4 Treg/Tfh	ARID5B	FindMarkers	1.39E-297
0.30942337	12: CD4 Treg/Tfh	GAPDH	FindMarkers	4.08E-297
0.680973558	12: CD4 Treg/Tfh	MIR4435-2HG	FindMarkers	1.16E-294
0.49402557	12: CD4 Treg/Tfh	CALM3	FindMarkers	7.02E-294
0.412275849	12: CD4 Treg/Tfh	OXNAD1	FindMarkers	2.37E-292
0.576994808	12: CD4 Treg/Tfh	RNF213	FindMarkers	4.04E-291
0.335536693	12: CD4 Treg/Tfh	EIF3K	FindMarkers	1.23E-290
0.300271372	12: CD4 Treg/Tfh	RPL3	FindMarkers	3.45E-290
0.475028465	12: CD4 Treg/Tfh	ACAP1	FindMarkers	1.68E-287
0.553296277	12: CD4 Treg/Tfh	S100A4	FindMarkers	6.94E-286
0.413940237	12: CD4 Treg/Tfh	ZFP36L1	FindMarkers	4.69E-284
0.557891465	12: CD4 Treg/Tfh	LIMS1	FindMarkers	2.08E-280
0.335175338	12: CD4 Treg/Tfh	RPL31	FindMarkers	3.77E-280
0.334502752	12: CD4 Treg/Tfh	MYL12A	FindMarkers	2.51E-278
0.306534692	12: CD4 Treg/Tfh	RPS18	FindMarkers	5.67E-278
0.300153358	12: CD4 Treg/Tfh	RPS21	FindMarkers	3.46E-276
0.451737867	12: CD4 Treg/Tfh	ABRACL	FindMarkers	2.50E-274
0.437906987	12: CD4 Treg/Tfh	SH2D2A	FindMarkers	1.99E-273
0.283077675	12: CD4 Treg/Tfh	RPL23A	FindMarkers	9.47E-273
0.456106689	12: CD4 Treg/Tfh	RHOG	FindMarkers	1.30E-272
0.485143301	12: CD4 Treg/Tfh	SH3KBP1	FindMarkers	9.37E-268
0.331368388	12: CD4 Treg/Tfh	CNBP	FindMarkers	1.30E-266
0.431435693	12: CD4 Treg/Tfh	TMC8	FindMarkers	2.70E-265
0.335743502	12: CD4 Treg/Tfh	TOMM7	FindMarkers	2.77E-264
0.424089944	12: CD4 Treg/Tfh	ARL6IP5	FindMarkers	3.92E-264
0.406306432	12: CD4 Treg/Tfh	AAK1	FindMarkers	9.67E-264
0.365580117	12: CD4 Treg/Tfh	ATP6V0E2	FindMarkers	1.29E-263
0.381170034	12: CD4 Treg/Tfh	TC2N	FindMarkers	5.73E-263
0.410440169	12: CD4 Treg/Tfh	EIF3H	FindMarkers	1.21E-261
0.367120219	12: CD4 Treg/Tfh	COMMD6	FindMarkers	6.06E-260
0.513279165	12: CD4 Treg/Tfh	ANKRD12	FindMarkers	6.92E-260
0.67624911	12: CD4 Treg/Tfh	STAT1	FindMarkers	1.50E-258
0.425914384	12: CD4 Treg/Tfh	ANP32B	FindMarkers	7.78E-257
0.370056445	12: CD4 Treg/Tfh	GATA3	FindMarkers	7.87E-257
0.349772085	12: CD4 Treg/Tfh	RARRES3	FindMarkers	3.04E-255
0.434136176	12: CD4 Treg/Tfh	MYH9	FindMarkers	6.17E-254
0.424800983	12: CD4 Treg/Tfh	CAPZB	FindMarkers	5.21E-252
0.423309794	12: CD4 Treg/Tfh	EIF3E	FindMarkers	3.42E-251
0.433380627	12: CD4 Treg/Tfh	GYPC	FindMarkers	1.17E-250
0.603295015	12: CD4 Treg/Tfh	IL6ST	FindMarkers	8.02E-250
0.39955141	12: CD4 Treg/Tfh	RIPOR2	FindMarkers	1.42E-247
0.414035303	12: CD4 Treg/Tfh	CD44	FindMarkers	3.15E-247
0.432411064	12: CD4 Treg/Tfh	RHOH	FindMarkers	1.60E-245
0.356776033	12: CD4 Treg/Tfh	FYN	FindMarkers	6.74E-243
0.270564657	12: CD4 Treg/Tfh	RPL37A	FindMarkers	1.57E-242
0.385023038	12: CD4 Treg/Tfh	UBE2D3	FindMarkers	5.20E-242
0.423390858	12: CD4 Treg/Tfh	DOK2	FindMarkers	1.35E-241
0.261956681	12: CD4 Treg/Tfh	RPLP2	FindMarkers	4.11E-241
0.324116829	12: CD4 Treg/Tfh	HLA-C	FindMarkers	4.48E-241
0.32135423	12: CD4 Treg/Tfh	SH3BGRL3	FindMarkers	1.00E-239
0.428446407	12: CD4 Treg/Tfh	HNRNPLL	FindMarkers	6.45E-239
0.422837278	12: CD4 Treg/Tfh	UBXN1	FindMarkers	1.62E-238
0.494707854	12: CD4 Treg/Tfh	GPR183	FindMarkers	8.17E-238
0.492416399	12: CD4 Treg/Tfh	ARPC1B	FindMarkers	1.04E-237
0.639926262	12: CD4 Treg/Tfh	NOSIP	FindMarkers	1.76E-236
0.283270697	12: CD4 Treg/Tfh	HNRNPA2B1	FindMarkers	9.93E-236
0.402975076	12: CD4 Treg/Tfh	APBB1IP	FindMarkers	1.50E-234
0.278809393	12: CD4 Treg/Tfh	RPL27	FindMarkers	2.28E-232
0.397590889	12: CD4 Treg/Tfh	CYTIP	FindMarkers	1.78E-231
0.512130144	12: CD4 Treg/Tfh	SELPLG	FindMarkers	1.99E-230
0.356643578	12: CD4 Treg/Tfh	TRIR	FindMarkers	3.04E-227
0.522499038	12: CD4 Treg/Tfh	C9orf16	FindMarkers	5.82E-222
0.409183046	12: CD4 Treg/Tfh	MBNL1	FindMarkers	1.04E-220
0.41097584	12: CD4 Treg/Tfh	RHOF	FindMarkers	1.95E-217
0.381601337	12: CD4 Treg/Tfh	PTPRCAP	FindMarkers	2.04E-217
0.361881799	12: CD4 Treg/Tfh	CAMK4	FindMarkers	3.19E-217
0.486771513	12: CD4 Treg/Tfh	RAP1A	FindMarkers	7.87E-217
0.377704439	12: CD4 Treg/Tfh	PCBP2	FindMarkers	1.02E-216
0.349794229	12: CD4 Treg/Tfh	HNRNPK	FindMarkers	1.15E-216
0.436023789	12: CD4 Treg/Tfh	WDR1	FindMarkers	1.80E-216
0.473272547	12: CD4 Treg/Tfh	PPP1R2	FindMarkers	2.20E-214
0.431186222	12: CD4 Treg/Tfh	LY6E	FindMarkers	9.09E-214
0.260807697	12: CD4 Treg/Tfh	ATP5MG	FindMarkers	8.10E-213
0.327872696	12: CD4 Treg/Tfh	SKP1	FindMarkers	2.60E-212
0.493095393	12: CD4 Treg/Tfh	CD27	FindMarkers	2.35E-211
0.530044353	12: CD4 Treg/Tfh	RGCC	FindMarkers	2.49E-211
0.410776422	12: CD4 Treg/Tfh	CCND3	FindMarkers	3.16E-210
0.353446643	12: CD4 Treg/Tfh	NOP53	FindMarkers	1.14E-209
0.40906973	12: CD4 Treg/Tfh	ARHGEF1	FindMarkers	1.28E-208
0.494967854	12: CD4 Treg/Tfh	SOCS3	FindMarkers	2.09E-208
0.298336363	12: CD4 Treg/Tfh	PSME1	FindMarkers	1.00E-203
0.381691075	12: CD4 Treg/Tfh	HCLS1	FindMarkers	2.90E-201
0.278055859	12: CD4 Treg/Tfh	IFITM2	FindMarkers	3.42E-201
0.442650531	12: CD4 Treg/Tfh	SOCS1	FindMarkers	4.64E-201
0.278365351	12: CD4 Treg/Tfh	ARPC2	FindMarkers	6.19E-200
0.413141244	12: CD4 Treg/Tfh	STK4	FindMarkers	7.82E-198
0.371125944	12: CD4 Treg/Tfh	RILPL2	FindMarkers	1.81E-196
0.335167266	12: CD4 Treg/Tfh	PYHIN1	FindMarkers	4.09E-196
0.343721624	12: CD4 Treg/Tfh	GIMAP1	FindMarkers	5.00E-196
0.297774928	12: CD4 Treg/Tfh	GZMM	FindMarkers	1.84E-195
0.337572471	12: CD4 Treg/Tfh	TTC39C	FindMarkers	2.07E-195
0.516680777	12: CD4 Treg/Tfh	CARD16	FindMarkers	3.45E-195
0.420969761	12: CD4 Treg/Tfh	SUSD3	FindMarkers	1.34E-192
0.459657639	12: CD4 Treg/Tfh	TLK1	FindMarkers	2.17E-192
0.339277527	12: CD4 Treg/Tfh	UBE2D2	FindMarkers	2.37E-189
0.557081073	12: CD4 Treg/Tfh	DUSP4	FindMarkers	3.88E-189
0.498333321	12: CD4 Treg/Tfh	NDFIP1	FindMarkers	6.45E-189
0.528972234	12: CD4 Treg/Tfh	SLAMF1	FindMarkers	2.29E-187
0.320851463	12: CD4 Treg/Tfh	CMTM3	FindMarkers	6.14E-186
0.489202295	12: CD4 Treg/Tfh	RNF149	FindMarkers	6.51E-185
0.457642818	12: CD4 Treg/Tfh	TMEM123	FindMarkers	2.05E-184
0.464804984	12: CD4 Treg/Tfh	CYLD	FindMarkers	1.22E-182
0.351905918	12: CD4 Treg/Tfh	PPP1R18	FindMarkers	5.26E-182
0.300881035	12: CD4 Treg/Tfh	SNRPD2	FindMarkers	1.40E-181
0.504750065	12: CD4 Treg/Tfh	SYNE2	FindMarkers	1.29E-180
0.473565998	12: CD4 Treg/Tfh	TNFRSF14	FindMarkers	3.65E-180
0.435895159	12: CD4 Treg/Tfh	OCIAD2	FindMarkers	3.09E-179
0.273039583	12: CD4 Treg/Tfh	RPL38	FindMarkers	1.60E-178
0.42873044	12: CD4 Treg/Tfh	IL27RA	FindMarkers	6.94E-177
0.324412752	12: CD4 Treg/Tfh	TSPAN14	FindMarkers	3.05E-176
0.374006227	12: CD4 Treg/Tfh	JAK1	FindMarkers	2.02E-175
0.365177063	12: CD4 Treg/Tfh	CD82	FindMarkers	2.53E-175
0.356840255	12: CD4 Treg/Tfh	HIGD2A	FindMarkers	2.47E-174
0.437603152	12: CD4 Treg/Tfh	PTPN7	FindMarkers	3.42E-171
0.337183995	12: CD4 Treg/Tfh	ALDOA	FindMarkers	4.61E-170
0.361712195	12: CD4 Treg/Tfh	SUN2	FindMarkers	1.03E-169
0.46318403	12: CD4 Treg/Tfh	RNF19A	FindMarkers	3.97E-168
0.424064072	12: CD4 Treg/Tfh	ADD3	FindMarkers	5.96E-167
0.301981578	12: CD4 Treg/Tfh	RGL4	FindMarkers	8.22E-167
0.311399341	12: CD4 Treg/Tfh	COX6C	FindMarkers	6.55E-166
0.439296963	12: CD4 Treg/Tfh	IL16	FindMarkers	3.42E-165
0.377363293	12: CD4 Treg/Tfh	SPTAN1	FindMarkers	1.45E-163
0.341163106	12: CD4 Treg/Tfh	PRR13	FindMarkers	1.64E-162
0.367198016	12: CD4 Treg/Tfh	SFXN1	FindMarkers	2.30E-162
0.30870112	12: CD4 Treg/Tfh	ZYX	FindMarkers	5.64E-162
0.254047712	12: CD4 Treg/Tfh	RHOA	FindMarkers	1.46E-160
0.340035884	12: CD4 Treg/Tfh	EIF3L	FindMarkers	4.10E-160
0.332367366	12: CD4 Treg/Tfh	EIF3G	FindMarkers	3.81E-159
0.359418119	12: CD4 Treg/Tfh	STK17B	FindMarkers	4.39E-159
0.333701542	12: CD4 Treg/Tfh	RCAN3	FindMarkers	7.46E-159
0.41883869	12: CD4 Treg/Tfh	FAM107B	FindMarkers	4.38E-158
0.420070713	12: CD4 Treg/Tfh	CYTH1	FindMarkers	2.76E-157
0.391975932	12: CD4 Treg/Tfh	FOXP1	FindMarkers	3.72E-157
0.294133576	12: CD4 Treg/Tfh	HMGN1	FindMarkers	1.72E-156
0.347561293	12: CD4 Treg/Tfh	GBP1	FindMarkers	1.30E-155
0.277449995	12: CD4 Treg/Tfh	ATP6V0E1	FindMarkers	2.37E-154
0.383790024	12: CD4 Treg/Tfh	WIPF1	FindMarkers	3.51E-154
0.533214267	12: CD4 Treg/Tfh	DDIT4	FindMarkers	8.61E-154
0.403957807	12: CD4 Treg/Tfh	EPSTI1	FindMarkers	1.25E-152
0.604586104	12: CD4 Treg/Tfh	AQP3	FindMarkers	2.65E-152
0.321686454	12: CD4 Treg/Tfh	GIMAP2	FindMarkers	4.30E-151
0.332408889	12: CD4 Treg/Tfh	HNRNPC	FindMarkers	8.08E-151
0.336331129	12: CD4 Treg/Tfh	NDUFS5	FindMarkers	1.44E-150
0.329203346	12: CD4 Treg/Tfh	HNRNPF	FindMarkers	1.95E-150
0.397911048	12: CD4 Treg/Tfh	N4BP2L2	FindMarkers	1.68E-149
0.362784958	12: CD4 Treg/Tfh	TAGAP	FindMarkers	3.05E-149
0.35645133	12: CD4 Treg/Tfh	RBL2	FindMarkers	7.79E-148
0.437322907	12: CD4 Treg/Tfh	CDKN1B	FindMarkers	1.22E-147
0.314594705	12: CD4 Treg/Tfh	RPS26	FindMarkers	2.12E-147
0.349729065	12: CD4 Treg/Tfh	SRSF5	FindMarkers	2.20E-147
0.28473631	12: CD4 Treg/Tfh	RPL23	FindMarkers	3.37E-147
0.255078526	12: CD4 Treg/Tfh	MYL12B	FindMarkers	2.41E-146
0.310721078	12: CD4 Treg/Tfh	SLC44A2	FindMarkers	1.05E-145
0.288415562	12: CD4 Treg/Tfh	ZFP36L2	FindMarkers	3.95E-145
0.403861698	12: CD4 Treg/Tfh	EPB41	FindMarkers	4.69E-144
0.351290941	12: CD4 Treg/Tfh	CELF2	FindMarkers	4.94E-144
0.323734507	12: CD4 Treg/Tfh	ACTR3	FindMarkers	5.47E-144
0.434184102	12: CD4 Treg/Tfh	CREM	FindMarkers	6.96E-144
0.432551856	12: CD4 Treg/Tfh	NDUFV2	FindMarkers	3.22E-143
0.314683484	12: CD4 Treg/Tfh	APRT	FindMarkers	4.20E-143
0.325462748	12: CD4 Treg/Tfh	PSMB9	FindMarkers	5.76E-140
0.262171679	12: CD4 Treg/Tfh	LCP1	FindMarkers	6.04E-138
0.365376117	12: CD4 Treg/Tfh	HLA-F	FindMarkers	2.82E-137
0.350478993	12: CD4 Treg/Tfh	DUSP2	FindMarkers	5.29E-137
